resultID,runID,assayID,pcrChemistryID,extractID,wellLocation,sampleName,copyNumber,control,userProvidedThresholdValue,userProvidedCqValue,systemCalculatedThresholdValue,systemCalculatedCqValue,Cycle_Number1,Cycle_Number2,Cycle_Number3,Cycle_Number4,Cycle_Number5,Cycle_Number6,Cycle_Number7,Cycle_Number8,Cycle_Number9,Cycle_Number10,Cycle_Number11,Cycle_Number12,Cycle_Number13,Cycle_Number14,Cycle_Number15,Cycle_Number16,Cycle_Number17,Cycle_Number18,Cycle_Number19,Cycle_Number20,Cycle_Number21,Cycle_Number22,Cycle_Number23,Cycle_Number24,Cycle_Number25,Cycle_Number26,Cycle_Number27,Cycle_Number28,Cycle_Number29,Cycle_Number30,Cycle_Number31,Cycle_Number32,Cycle_Number33,Cycle_Number34,Cycle_Number35,Cycle_Number36,Cycle_Number37,Cycle_Number38,Cycle_Number39,Cycle_Number40,Cycle_Number41,Cycle_Number42,Cycle_Number43,Cycle_Number44,Cycle_Number45,Cycle_Number46,Cycle_Number47,Cycle_Number48,Cycle_Number49,Cycle_Number50,Cycle_Number51,Cycle_Number52,Cycle_Number53,Cycle_Number54,Cycle_Number55,Cycle_Number56,Cycle_Number57,Cycle_Number58,Cycle_Number59,Cycle_Number60,Cycle_Number61,Cycle_Number62,Cycle_Number63,Cycle_Number64,Cycle_Number65,Cycle_Number66,Cycle_Number67,Cycle_Number68,Cycle_Number69,Cycle_Number70
127,5,2,3,27,36,O3.2-rep2,,,0.587667699,35.14539657,1.678339431,37.85737668,-0.012338249,-0.002840762,0.017687725,0.020666878,0.019133365,0.013588519,0.014060672,0.008014492,0.009990979,0.006451799,0.01143662,0.00438744,-0.00416574,-0.01472492,-0.015255766,-0.014783613,-0.013809793,-0.021360306,-0.024398152,-0.027435999,-0.024456845,-0.022480692,-0.022008538,-0.019029385,-0.013041565,-0.008558411,-6.36E-05,0.006425229,0.024446716,0.038958203,0.06550369,0.117119843,0.19230233,0.31411615,0.49710197,0.77736179,1.165424944,1.678339431,2.345187251,2.700909238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
128,5,2,3,27,37,O3.2-rep3,,,0.587667699,35.77611414,1.386388344,37.87281769,-0.140303237,-0.077033473,-0.023290376,0.031455387,0.021017817,0.032140914,0.035241344,0.033829108,0.033419871,0.025990634,0.034606731,0.031188828,0.027269591,0.014826022,0.010405118,0.012502548,0.012594645,0.008675409,0.000744839,-0.004678731,-0.009099301,-0.010009871,-0.012926108,-0.009324344,-0.009232581,-0.015157817,-0.017071387,-0.017480624,-0.01287586,-0.00977543,0.002350333,0.040549763,0.096298194,0.194666957,0.35170072,0.597484484,0.935527581,1.386388344,1.951571108,2.254265038,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
129,5,2,3,28,38,A4.1-rep1,,,0.587667699,34.94129054,3.052700942,37.90668544,0.008793949,0.025729093,0.047678237,0.046061381,0.027897859,0.020264003,0.017142813,0.00900729,0.000370434,-0.013782088,-0.013894611,-0.023032801,-0.028159657,-0.038802179,-0.040419035,-0.033511891,-0.026605081,-0.021703937,-0.024323793,-0.022932316,-0.019535172,-0.015636694,-0.012740884,-0.008341073,-0.005946929,-0.008566785,-0.007676641,-0.007287831,-0.004893687,-0.00350221,0.009421601,0.050926078,0.118002556,0.246752366,0.49383551,0.965550654,1.777724465,3.052700942,4.858171086,5.854363063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
130,5,2,3,28,39,A4.1-rep2,,,0.587667699,34.40949618,4.008033365,37.83422642,0.003930161,0.010918374,0.023171253,0.018877466,0.000544012,-0.006256775,-0.009045896,-0.012838017,-0.016128804,-0.018416924,-0.008169712,-0.006947832,-0.006227286,-0.00901674,-0.002780861,0.007466352,0.015206565,0.015425777,0.00962799,0.004331536,0.000539082,-0.000244705,-0.002031159,0.00019372,-0.001593067,-0.006388187,-0.015695975,-0.018986762,-0.019269216,-0.013033336,0.00724221,0.055596756,0.147072635,0.330306848,0.684522394,1.331562273,2.405804486,4.008033365,6.142761245,7.297480458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131,5,2,3,28,40,A4.1-rep3,,,0.587667699,33.87010812,3.29786356,36.85471544,-0.016049295,-0.004354498,0.019123466,0.025553763,0.016941726,0.016352357,0.016263987,0.01517295,0.011073247,0.007475211,0.009392841,-0.000723529,-0.009837232,-0.019953602,-0.017033305,-0.015115674,-0.009688378,-0.011782081,-0.01337445,-0.016972487,-0.01756219,-0.01915456,-0.022251263,-0.023843633,-0.019920669,-0.017502039,-0.015584409,-0.014669778,-0.008239482,0.006213149,0.037212446,0.112837409,0.255150039,0.53133967,1.032662966,1.91004493,3.29786356,5.262305524,7.754232154,9.086394284,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132,5,2,3,29,41,A4.2-rep1,,,0.587667699,31.14066317,0.566203832,30.76952142,0.094375665,0.116437832,0.158054832,0.177108498,0.186635165,0.194156498,0.202179165,0.209199165,0.217221832,0.227751498,0.242793832,0.246303498,0.248810498,0.253824498,0.269368165,0.283407498,0.294438498,0.298951498,0.305971498,0.314495498,0.328534832,0.346084165,0.364134832,0.382687165,0.399735165,0.412270498,0.429318498,0.449374832,0.478456832,0.515059832,0.566203832,0.644925498,0.729664165,0.832954832,0.942262498,1.070623832,1.213024832,1.359436832,1.520891165,1.597105665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
133,5,2,3,29,42,A4.2-rep2,,,0.587667699,32.06095816,0.511918218,30.85491799,0.089479385,0.113797885,0.153910552,0.169955552,0.170958218,0.174468218,0.180485218,0.184997885,0.187504885,0.189009218,0.202547218,0.206558552,0.212575552,0.213578552,0.225111218,0.239651885,0.255696885,0.269234885,0.276756218,0.287787552,0.296311552,0.311353885,0.322886218,0.342942552,0.360993218,0.374531218,0.387567885,0.407122885,0.432193552,0.465788218,0.511918218,0.579608885,0.653316218,0.740561885,0.834827218,0.950151885,1.073498885,1.206372885,1.346768218,1.416213885,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
134,5,2,3,29,43,A4.2-rep3,,,0.587667699,33.7665288,0.188863201,30.8372922,-0.016370915,-0.004381983,0.021145115,0.025111547,0.016542645,0.010982077,0.005923175,-0.00064006,-0.006200295,-0.012763863,-0.007293098,-0.009343667,-0.012898235,-0.017456137,-0.014994038,-0.00751794,-0.002047175,-0.00108941,-0.003641312,-0.004187547,-0.001223782,0.003243983,0.005706081,0.008669513,0.011131611,0.013593709,0.020067141,0.036067573,0.064101671,0.111189436,0.188863201,0.307151299,0.448003064,0.614928162,0.804918261,1.029505692,1.276656791,1.540855889,1.821601321,1.959945919,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
135,5,2,3,30,44,O4.1-rep1,,,0.587667699,34.11579085,4.512147328,37.83122381,-0.002206417,0.004830694,0.01913847,0.026927914,0.025692024,0.027464468,0.026228245,0.016969688,0.010719465,-0.001046091,-0.001279315,-0.005022538,-0.014782427,-0.023539651,-0.027783874,-0.02350443,-0.020227653,-0.018956876,-0.022700099,-0.026944656,-0.031690546,-0.029918102,-0.028646992,-0.020857548,-0.014070772,-0.008788661,-0.010525884,-0.005745108,-0.000462664,0.019360446,0.049713556,0.111655333,0.216718444,0.430587887,0.829478331,1.552280441,2.733372551,4.512147328,6.892114438,8.189784882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
136,5,2,3,30,45,O4.1-rep2,,,0.587667699,40,0.243161525,9.108621609,0.100009025,0.125831525,0.169454192,0.202045858,0.216586858,0.227617858,0.232631858,0.237144525,0.241657192,0.243161525,0.256198192,0.258705525,0.263218192,0.260209858,0.264220858,0.271240858,0.277257858,0.279263525,0.278260525,0.276756192,0.284778858,0.292300192,0.305336858,0.315866525,0.327398858,0.332412858,0.340936858,0.348959525,0.359990858,0.366007858,0.372024858,0.388069858,0.396593858,0.404616192,0.404616192,0.411635858,0.418154192,0.421664192,0.427179858,0.430188525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
137,5,2,3,30,46,O4.1-rep3,,,0.587667699,35.02377434,3.080232014,37.7789454,-0.030373345,-0.017476209,0.007454594,0.020853063,0.018206199,0.017064001,0.01692447,0.013776606,0.012132742,0.004973544,0.007842347,0.001685816,-0.003468048,-0.010125912,-0.00826011,-0.000376974,-1.52E-05,-0.002160369,-0.012328233,-0.015977764,-0.016618628,-0.010741493,-0.006368357,-0.002998221,-0.004642085,-0.011299949,-0.01745648,-0.020103011,-0.019741209,-0.01887774,-0.00798627,0.027975532,0.088506668,0.209207137,0.448742273,0.916920742,1.742605878,3.080232014,5.048132483,6.137559952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
138,5,2,3,31,47,O4.2-rep1,,,0.587667699,32.14866094,2.174349814,34.8618128,-0.003077766,0.000971943,0.015551151,0.017093692,0.014123567,0.016668776,0.018712984,0.013736859,0.011268067,0.002280942,0.00432515,-0.001151975,-0.0086351,-0.018123892,-0.023099684,-0.021557142,-0.020515934,-0.022984726,-0.026957518,-0.03093031,-0.029387768,-0.02433556,-0.018782018,-0.011724143,-0.004164602,0.01191894,0.025996815,0.045088689,0.067690564,0.119875773,0.231227647,0.451385522,0.819961064,1.389602605,2.174349814,3.175707022,4.354563563,5.678328105,7.111901646,7.839237355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
139,5,2,3,32,48,Positive Control,,Y,0.587667699,29.00685196,4.978625392,32.87502565,0.20386877,0.189376857,0.161096111,0.089192698,0.006258285,-0.056619794,-0.085903207,-0.092623287,-0.090819033,-0.091020779,-0.082698525,-0.083903271,-0.082099351,-0.080796764,-0.07147151,-0.060641923,-0.050815336,-0.045000082,-0.042193495,-0.037882241,-0.029559654,-0.0202344,-0.009405146,0.005936774,0.029301362,0.062694282,0.123664869,0.24229779,0.46923571,0.897740964,1.675228551,2.996246138,4.978625392,7.644929979,10.86128257,14.45569949,18.22962174,22.04967399,25.81908392,27.69115267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
140,6,2,3,15,1,NTC,,Y,1.563060677,40,Unable to Determine Threshold,40,0.004788064,0.00951285,0.018732802,0.015465754,0.002209039,0.001439658,-0.007821057,-0.005593438,-0.005863486,-0.008131201,-0.016392916,-0.02465463,-0.025923678,-0.01720306,-0.010480441,0.000737511,0.012954463,0.026170415,0.0209057,0.009147652,-0.000612396,0.00061589,0.011833842,0.026048794,0.044759079,0.053479698,0.059702983,0.052939602,0.042679887,0.033419172,0.039143124,0.051859743,0.059581362,0.058312314,0.049051599,0.049281218,0.03952117,0.034755788,0.033986074,0.037711692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
141,6,2,3,31,2,O4.2-rep2,,,1.563060677,34.79062428,1.590140482,34.83671943,0.036444499,0.035352131,0.037256596,0.029671061,0.017590193,0.015998325,0.00341779,0.001326255,-0.005759946,-0.012846148,-0.027924016,-0.039006217,-0.044094419,-0.03869362,-0.034291822,-0.025894357,-0.016997225,-0.009598426,-0.014686628,-0.021772829,-0.029358364,-0.027453899,-0.020055434,-0.006163635,0.013222497,0.028113629,0.04650076,0.049404226,0.060299024,0.093171156,0.179487288,0.339227086,0.604356885,1.01233735,1.590140482,2.364238614,3.304663412,4.394432544,5.618561343,6.253555141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
142,6,2,3,31,3,O4.2-rep3,,,1.563060677,34.96854553,1.496900838,34.87792214,-0.007495593,-0.000503772,0.013980217,0.017475538,0.012479526,0.016474181,0.009480503,0.009979157,0.008479812,0.005981467,-0.004009211,-0.014998556,-0.022491902,-0.021993247,-0.019996259,-0.011006604,-0.004014949,0.002477039,-0.005015973,-0.011510318,-0.01800433,-0.020003341,-0.019005353,-0.012013698,0.00247029,0.013957611,0.020949266,0.022446588,0.035431909,0.065899231,0.149311219,0.299153874,0.555884862,0.943479517,1.496900838,2.234629826,3.125199148,4.159618469,5.319406791,5.923275446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
143,6,2,3,31,4,O4.2-rep4,,,1.563060677,33.98517418,2.302724796,34.88546029,0.073347563,0.064730296,0.053116028,0.04150176,0.024393159,0.014277558,-0.009324376,-0.021437977,-0.033052245,-0.037673512,-0.051785113,-0.060902048,-0.065024315,-0.056159916,-0.047794851,-0.031937785,-0.018578386,-0.002221987,-0.000849588,-0.002973522,-0.011091456,-0.011217724,-0.007347992,0.005012741,0.021369473,0.032731205,0.039098271,0.039971003,0.059823736,0.107647468,0.229393867,0.453533599,0.846497332,1.448742397,2.302724796,3.419432529,4.750416928,6.27170266,7.952821726,8.821538625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
144,6,2,3,31,5,O4.2-rep5,,,1.563060677,33.63465199,2.675125337,34.85858631,-0.019761986,-0.008921849,0.014654954,0.019751091,0.015357228,0.019954032,0.008567169,0.009667306,0.006272109,0.008870913,-0.001516617,-0.010905146,-0.017796343,-0.015197539,-0.013597736,-0.006503599,-0.001907128,0.007684342,-0.000705521,-0.010094051,-0.025476581,-0.02837211,-0.025273973,-0.01418417,-0.001096366,0.007995771,0.013591574,0.021185378,0.047758848,0.109795652,0.252248456,0.519071592,0.981190729,1.6900522,2.675125337,3.93940714,5.416966277,7.073838414,8.873561218,9.797448355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145,6,2,3,31,6,O4.2-rep6,,,1.563060677,34.16688666,2.105721858,34.8784037,-0.008091759,-0.000430059,0.022965474,0.023384673,0.016811206,0.016730739,0.002665272,8.78E-05,-0.006485329,-0.00406813,-0.014637264,-0.020211731,-0.022789531,-0.015377665,-0.008465466,-5.43E-05,0.0083566,0.0117728,0.002202333,-0.009865468,-0.020434602,-0.022013402,-0.020595203,-0.012184337,-0.00177547,0.008633396,0.017543929,0.021459795,0.034865661,0.077241194,0.184049393,0.391252926,0.745302792,1.306136992,2.105721858,3.171029724,4.454110257,5.931488123,7.567699989,8.409990522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
146,6,2,3,35,7,A5.1 -rep1,,,1.563060677,40,0.416910165,29.24489168,0.093247665,0.118221832,0.160178165,0.179158498,0.186650498,0.205131165,0.202633832,0.211125165,0.207628832,0.218117832,0.219116832,0.224611165,0.233601832,0.245589165,0.262071832,0.277056165,0.297035165,0.309522165,0.313517832,0.317513832,0.319511832,0.329501498,0.340490165,0.358471498,0.376952165,0.393434832,0.410416832,0.416410498,0.418408498,0.416910165,0.430895832,0.448377498,0.462862498,0.470354498,0.472352498,0.482341832,0.485838165,0.491831832,0.502321165,0.512061165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
147,6,2,3,35,8,A5.1 -rep2,,,1.563060677,40,0.17835855,4.568095392,0.09144955,0.118421217,0.159378217,0.17536155,0.17835855,0.19584055,0.198837217,0.210325217,0.21382155,0.22431055,0.22630855,0.23280155,0.241292883,0.256277217,0.270262883,0.289242883,0.306224883,0.32070955,0.32570455,0.32770255,0.32970055,0.33519455,0.348181217,0.36116755,0.37864955,0.392135217,0.404622217,0.40612055,0.40811855,0.407619217,0.42160455,0.43509055,0.449075883,0.45706755,0.460563883,0.47055355,0.470054217,0.47055355,0.475548217,0.48179155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
148,6,2,3,35,9,A5.1 -rep3,,,1.563060677,40,0.356897555,28.93074465,0.097668055,0.114150888,0.142621222,0.151112222,0.150612555,0.159103555,0.153609555,0.156606555,0.155108222,0.159103888,0.156606555,0.156606555,0.163099888,0.179582555,0.194566888,0.214545888,0.230029888,0.248011222,0.253505555,0.260997555,0.262495888,0.270487555,0.282475222,0.305451222,0.332922555,0.352402222,0.360393888,0.357896555,0.355898555,0.356897555,0.372381222,0.387365555,0.401850555,0.406345888,0.412339555,0.423827555,0.427323888,0.432818222,0.441808888,0.452797555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149,6,2,3,35,10,A5.1 -rep4,,,1.563060677,40,0.147228553,10.53398437,0.09703122,0.11126622,0.131744887,0.140735553,0.137738887,0.138737887,0.132244553,0.133243553,0.137738553,0.142733553,0.142233887,0.143232887,0.147228553,0.16570922,0.17919522,0.201671887,0.217155887,0.237634553,0.24262922,0.249621887,0.25511622,0.26960122,0.287582553,0.314054887,0.34152622,0.362004887,0.371494887,0.372493887,0.372493887,0.375490887,0.39147422,0.40845622,0.425937887,0.432430887,0.43592722,0.44741522,0.451910553,0.46090122,0.467394553,0.47688472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
150,6,2,3,35,11,A5.1 -rep5,,,1.563060677,40,0.213507107,22.71017752,0.08963644,0.101623773,0.123600773,0.138585107,0.142581107,0.150572773,0.13858544,0.14607744,0.150572773,0.161561107,0.157065773,0.158564107,0.159063773,0.17205044,0.179542773,0.191030773,0.19702444,0.20551544,0.203017773,0.20251844,0.199022107,0.205016107,0.213507107,0.23698244,0.260457773,0.283433773,0.29442244,0.29841844,0.29841844,0.300915773,0.316899107,0.337377773,0.357357107,0.36734644,0.371342107,0.382830107,0.39032244,0.40380844,0.418293107,0.43127944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
151,6,2,3,35,12,A5.1 -rep6,,,1.563060677,40,0.374423677,29.18838264,0.09771301,0.116193677,0.140168343,0.15964801,0.16264501,0.17812901,0.174133343,0.189117677,0.197608677,0.212093343,0.211593677,0.214091343,0.219086343,0.23207301,0.245059343,0.259044677,0.27303001,0.282020677,0.281021677,0.279023677,0.281021677,0.291011343,0.302998677,0.319481343,0.33596401,0.351947343,0.365932677,0.370927343,0.372925343,0.374423677,0.387410343,0.402894343,0.41488201,0.421874677,0.42437201,0.430865343,0.432363677,0.43586001,0.44634901,0.45509001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
152,6,2,3,36,13,A5.2 D-rep1,,,1.563060677,40,0.193564693,29.08049701,-0.012187261,-0.002664032,0.009357029,0.009390091,0.001431819,0.006459881,-0.005494058,-0.000465996,-0.006426601,0.000599127,-0.006859811,-0.008325083,-0.003297021,0.00872404,0.027238102,0.044753164,0.062767559,0.075287954,0.079816682,0.085344077,0.089872472,0.099395867,0.113914262,0.131429323,0.153939052,0.169456113,0.183974508,0.188503236,0.193031965,0.193564693,0.205585421,0.220103483,0.233123211,0.239649606,0.240681668,0.248706729,0.251737124,0.256765519,0.268286581,0.277560142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
153,6,2,3,36,14,A5.2 D-rep2,,,1.563060677,40,0.314963482,28.48247331,0.096941315,0.107680148,0.125661482,0.128658148,0.123163815,0.133153148,0.123163815,0.134651815,0.132154482,0.145640482,0.140146148,0.139147148,0.139147148,0.148137815,0.158127482,0.172612148,0.184599482,0.198085482,0.203579815,0.209074148,0.216066815,0.223559148,0.239542482,0.256025148,0.280499482,0.298480815,0.311467482,0.312965815,0.312965815,0.314963482,0.330946815,0.348428482,0.363412815,0.369406482,0.369406482,0.376898815,0.376399482,0.380395482,0.385889815,0.393631815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
154,6,2,3,36,15,A5.2 D-rep3,,,1.563060677,37.39055741,1.873194507,37.76360725,0.037005754,0.033215279,0.032671637,0.023636662,0.00760902,0.006066045,-0.013957597,-0.010505572,-0.015045214,-0.006098856,-0.014135164,-0.018175473,-0.022215781,-0.014268423,-0.009318065,-0.002869373,-0.000416348,3.87E-05,-0.008496632,-0.019529607,-0.029563582,-0.030107558,-0.028154199,-0.017709508,-0.008763483,-0.005810792,0.002136567,0.003091258,0.005544283,0.001004641,0.010949666,0.036378691,0.075793049,0.155165741,0.300469432,0.58512779,1.070077148,1.873194507,3.087382531,3.765630223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
155,6,2,3,36,16,A5.2 D-rep4,,,1.563060677,40,0.188751999,37.782381,0.040458027,0.035839666,0.033219139,0.027601944,0.016990083,0.018865222,-0.001236639,0.000138833,-0.006976695,-0.000106889,-0.014714417,-0.025326278,-0.035438806,-0.034562667,-0.028691862,-0.023820056,-0.017449917,-0.019071112,-0.022690306,-0.026808834,-0.029429362,-0.028053557,-0.023681084,-0.009818279,0.003544527,0.012911666,0.015785471,0.014663943,0.010545082,0.008923888,0.013795693,0.026159832,0.030532304,0.037901443,0.044271915,0.070121721,0.108958193,0.188751999,0.349461471,0.440243943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
156,6,2,3,36,17,A5.2 D-rep5,,,1.563060677,40,0.30389299,28.6004907,0.10060499,0.115589323,0.13706699,0.145058657,0.147056657,0.162540323,0.16104199,0.16753499,0.17053199,0.18201999,0.180521657,0.178024323,0.177524657,0.189012657,0.201499323,0.217982323,0.22996999,0.239959657,0.23945999,0.23646299,0.233965657,0.23746199,0.248450657,0.26343499,0.280417323,0.291905323,0.29989699,0.301395657,0.30389299,0.30389299,0.31338299,0.32387199,0.334860657,0.34035499,0.343851323,0.34984499,0.348346323,0.349345323,0.355838323,0.36432949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
157,6,2,3,36,18,A5.2 D-rep6,,,1.563060677,40,Unable to Determine Threshold,40,-0.000399452,0.004299419,0.012744123,0.009201494,0.001662864,0.010607235,0.002069606,0.004520643,0.000977681,0.004427718,-0.004609577,-0.01464554,-0.020186169,-0.013239798,-0.007292428,-0.001844724,0.002104647,0.005055351,-0.000984611,-0.008023574,-0.016561203,-0.015608832,-0.013657461,-0.005212757,0.00572928,0.015672651,0.023118355,0.020075059,0.01053843,0.002999801,0.008947171,0.018390876,0.023838913,0.022294284,0.014256321,0.014209692,0.006671063,0.0061251,0.008076804,0.011277008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
